DateStamp;consigna;nivel;converbomba;valvula;salida;On/Off B1;On/Off B2
2006-05-22 11:49:59.053000000;30;26.955001831054687;0;0;8.910003662109375;True;False
2006-05-22 11:49:59.147000000;30;26.94000244140625;0;0;9.1349945068359375;True;False
2006-05-22 11:49:59.240000000;30;26.895004272460937;0;0;9.1349945068359375;True;False
2006-05-22 11:49:59.333000000;30;26.889999389648437;0;0;9.1349945068359375;True;False
2006-05-22 11:49:59.427000000;30;26.889999389648437;0;0;9.1349945068359375;True;False
2006-05-22 11:49:59.537000000;30;26.865005493164063;0;0;9.1349945068359375;True;False
2006-05-22 11:49:59.647000000;30;26.81500244140625;0;0;9.53997802734375;True;False
2006-05-22 11:49:59.757000000;30;26.824996948242188;0;0;9.53997802734375;True;False
2006-05-22 11:49:59.867000000;30;26.81500244140625;0;0;9.53997802734375;True;False
2006-05-22 11:49:59.977000000;30;26.69500732421875;0;0;9.53997802734375;True;False
2006-05-22 11:50:00.083000000;30;26.660003662109375;0;0;9.53997802734375;True;False
2006-05-22 11:50:00.193000000;30;26.669998168945313;0;0;10.019989013671875;True;False
2006-05-22 11:50:00.303000000;30;26.615005493164062;0;0;10.019989013671875;True;False
2006-05-22 11:50:00.413000000;30;26.6199951171875;0;0;10.019989013671875;True;False
2006-05-22 11:50:00.507000000;30;26.604995727539062;0;0;10.019989013671875;True;False
2006-05-22 11:50:00.600000000;30;26.595001220703125;0;0;10.019989013671875;True;False
2006-05-22 11:50:00.693000000;30;26.589996337890625;0;0;10.244979858398437;True;False
2006-05-22 11:50:00.787000000;30;26.574996948242187;0;0;10.244979858398437;True;False
2006-05-22 11:50:00.880000000;30;26.529998779296875;0;0;10.244979858398437;True;False
2006-05-22 11:50:00.977000000;30;26.535003662109375;0;0;10.244979858398437;True;False
2006-05-22 11:50:01.067000000;30;26.509994506835938;0;0;10.244979858398437;True;False
2006-05-22 11:50:01.163000000;30;26.535003662109375;0;0;10.244979858398437;True;False
2006-05-22 11:50:01.257000000;30;26.535003662109375;0;0;10.394989013671875;True;False
2006-05-22 11:50:01.350000000;30;26.490005493164063;0;0;10.394989013671875;True;False
2006-05-22 11:50:01.443000000;30;26.464996337890625;0;0;10.394989013671875;True;False
2006-05-22 11:50:01.537000000;30;26.44000244140625;0;0;10.394989013671875;True;False
2006-05-22 11:50:01.630000000;30;26.44500732421875;0;0;10.394989013671875;True;False
2006-05-22 11:50:01.740000000;30;26.404998779296875;0;0;10.740005493164063;True;False
2006-05-22 11:50:01.850000000;30;26.375;0;0;10.740005493164063;True;False
2006-05-22 11:50:01.960000000;30;26.399993896484375;0;0;10.740005493164063;True;False
2006-05-22 11:50:02.067000000;30;26.389999389648438;0;0;10.740005493164063;True;False
2006-05-22 11:50:02.177000000;30;26.375;0;0;10.740005493164063;True;False
2006-05-22 11:50:02.287000000;30;26.365005493164062;0;0;10.875;True;False
2006-05-22 11:50:02.397000000;30;26.365005493164062;0;0;10.875;True;False
